"Id","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
3030,21,13,16.4,2,13.8,29,3.9,33,0,3,330,10,0.17,13.88,8
3031,23,2,17.7,4,17.5,23,3.8,43.5,0,4,345,11,2.34,184.39,11
3032,13,4,16.6,4,13.5,27,4,34.7,0,3,875,11,0.68,20.23,5
3033,13,14,16,1,9,14,3.8,46.8,0,4,438,10,0.21,19.49,5
3034,16,1,17.1,2,16,31,4,38,0,2,620,6,1.52,102.07,12
3036,7,14,16.2,4,12.1,23,3.7,28.1,0,4,870,11,1.22,133.4,11
3038,2,11,15.8,2,12.6,22,3.8,47.5,1,3,780,7,0.98,97.5,9
3039,24,14,16.4,1,15.7,22,3.9,36.4,0,2,745,6,1.11,83.66,13
3040,13,13,16.4,3,11.5,25,3.5,51,0,3,1144,11,0.21,22.24,5
3043,19,2,15.2,4,10,19,3.6,43.5,0,3,300,9,1.63,85.38,13
3044,16,14,15.3,2,12,23,4,32.8,0,2,593,7,1.51,185.72,10
3046,13,4,16.4,2,11.1,16,3.7,35.3,0,3,420,11,1.42,25.11,5
3047,16,7,16.1,1,13.1,29,3.8,27.3,0,4,275,11,2.66,265.28,6
3048,21,7,14.9,2,11.5,16,4,37.7,0,2,1018,7,1.43,119.86,4
3049,12,14,14.6,2,9.2,26,3.3,42.9,1,2,598,6,1.79,178.99,10
3051,16,4,15.7,1,11.8,29,3.7,31.1,4,2,683,7,2.8,196.07,12
3052,14,2,15.4,5,9.5,22,3.8,62.3,0,1,452,6,0.19,28,1
3054,2,2,15.8,4,11.3,18,3.8,27.1,1,3,1124,7,4.26,367.91,9
3056,23,13,16,4,13.1,18,3.8,38.7,2,3,311,11,8.16,560.98,13
3057,16,4,16,4,15.1,27,3.6,28.4,3,4,575,10,3.55,318.92,12
3058,16,1,18.3,4,18.7,26,3.8,27.9,0,2,312,6,1.32,107.43,12
3059,16,4,14.9,6,10.6,22,4,33,0,2,834,6,3.08,196.02,10
3060,12,13,15,1,8.9,14,3.7,36.3,81,2,641,8,3.22,256.99,3
3061,15,13,17.6,2,13.5,19,3.7,38.4,1,2,917,6,3.33,292.13,7
3063,12,4,15.1,0,10.7,12,3.9,34.3,0,4,1212,10,1.29,191.5,9
3064,2,13,15,2,10.9,21,3.8,34,1,3,419,10,1.44,162.22,1
3065,21,11,16.1,2,13.9,21,3.8,55,0,4,732,10,0.83,65.93,15
3066,24,7,15.8,0,13.6,21,3.6,41.5,0,2,491,7,1.37,139.35,7
3069,5,2,17,5,14.4,26,4,28.3,1,4,225,11,0.83,94.31,10
3073,21,14,14.9,0,7.9,14,3.7,44.1,0,3,1308,8,1.94,184.33,4
3074,13,13,15.5,1,9.8,9,3.6,35.9,1,1,555,7,5.5,491.04,9
3075,2,2,15.7,0,11.4,18,3.6,29.6,2,4,867,10,4.89,617.89,9
3076,14,11,16.1,2,11.9,19,3.5,36.4,4,3,780,10,0.52,40.82,11
3077,16,5,15.5,2,17.4,24,3.7,21.1,5,3,1407,10,8.52,805.03,1
3079,24,13,15.8,3,13,25,4,47.5,51,3,540,8,2.44,182.92,13
3080,7,14,16,3,12.7,25,4.1,35.8,0,3,1031,7,1.26,102.21,15
3084,13,2,16.9,4,14.8,27,4,41.3,0,4,523,11,0.49,19.31,9
3085,13,14,16.3,2,13.3,14,3.6,34.3,0,4,417,10,0.82,83.04,2
3087,12,9,16,0,9.5,16,3.7,32.1,30,3,320,9,8.74,962.42,2
3088,14,1,16.2,4,14.8,27,3.9,23.4,0,2,621,10,0.47,43.33,15
3090,5,5,18.1,2,17.3,21,3.9,27.8,1,2,1217,6,1.72,252.12,15
3091,16,4,15.1,4,14.7,27,4.1,30.4,0,2,294,7,0.96,220.5,14
3092,21,3,16.5,2,17.5,21,3.5,41,1,3,448,9,0.79,65.44,15
3093,16,3,15.9,1,11.7,24,3.5,38.9,0,3,788,9,1.02,67.38,3
3094,16,14,15.7,0,7.7,24,2.8,25.5,30,3,953,9,1.97,270.3,2
3095,21,4,15.9,2,12.9,24,3.8,36.4,41,4,643,10,3.48,288.93,6
3096,7,4,16.3,2,11,25,3.6,29.4,30,5,925,11,8.8,594.38,4
3099,23,13,16,2,11.2,26,3.6,35,116,3,726,9,4.08,369.6,7
3102,16,13,15.5,0,16.6,27,4,28.4,0,3,618,8,1.07,72.46,6
3103,16,5,15.1,0,11.9,22,3.7,44.8,2,3,493,8,1.85,263.31,14
3104,11,5,15.2,3,12.8,15,3.3,39.8,3,2,790,7,10.79,778.68,4
3105,24,3,18.7,0,16.2,20,3.7,44.6,0,1,527,6,2.31,178.83,13
3106,21,7,14.8,0,8.1,21,3.5,30.5,45,3,1413,9,4.08,325.4,10
3107,16,13,14.9,3,10.3,19,3.5,43,0,2,684,7,0.27,23.39,10
3108,7,3,15.4,3,13.8,24,3.8,31,1,3,565,8,2.84,253.9,4
3109,7,14,15.6,0,14.1,19,4,33,4,3,803,8,4.68,406.87,4
3110,16,5,15.8,1,10.9,19,3.5,41.2,0,3,540,8,0.49,44.91,10
3111,11,13,15.4,4,9.8,17,3.8,51,1,3,484,8,5.12,402.61,4
3114,21,11,15.9,1,9.3,26,3.8,31.2,28,2,464,7,8.47,863.46,8
3115,12,3,16.2,0,9.1,21,3.5,36.2,146,2,1475,8,0.69,100.56,1
3116,16,4,15,0,14.2,23,3.9,38.7,1,2,1918,7,2.53,347.05,12
3117,23,7,15.3,2,11.9,20,3.8,46.7,0,3,658,9,0.65,48.76,7
3118,2,2,16.8,3,12,22,3.8,31,0,4,842,10,0.41,44.17,9
3119,7,14,15.4,1,14.2,27,3.9,41.4,1,4,723,9,3.03,291.49,4
3122,4,14,15.8,0,11.4,13,4,22.5,0,3,904,10,1.54,164.14,13
3124,7,7,15.3,1,10.7,17,3.6,39.1,0,2,1027,7,2.9,243.24,4
3127,2,2,16.3,4,13.3,27,3.2,27.8,35,4,448,10,3.09,338.73,1
3130,14,13,15.1,2,11.8,22,3.6,41.4,0,3,953,10,0.41,53.19,1
3131,14,11,17.1,0,12.1,16,4.1,43.5,0,4,1686,11,0.22,28.67,11
3133,23,14,14.7,2,14.2,19,4.2,50.4,0,4,701,10,0.4,29.96,13
3134,16,4,15.3,0,13.7,20,3.6,29.3,0,2,956,6,4.77,340.72,12
3135,21,2,15.7,3,12.5,27,3.7,31.6,2,3,734,10,11.4,361.48,8
3136,6,3,16.2,1,16.3,22,4.1,38.1,1,2,650,7,1.61,236.49,3
3138,13,10,15.4,2,9.4,21,3.8,47.5,63,3,707,9,3.79,332.79,2
3139,20,13,15.4,3,7.8,27,4,10.3,5,2,429,7,1.2,498.99,15
3140,2,7,16.6,2,16.5,27,4.2,44.4,0,3,898,11,0.31,42.94,9
3141,12,5,15.7,1,13.4,23,4,40.5,1,3,1105,7,3.65,459.65,2
3142,12,4,15.8,1,10.4,20,4,46,45,3,860,10,6.18,584.5,3
3143,14,2,16.9,0,15.8,16,3.6,43.6,0,3,383,11,3.39,263.92,11
3145,11,3,15.4,2,11.8,19,3.8,30.9,0,2,617,8,1.12,22.92,4
3146,13,5,15,0,8.2,20,3.9,39.7,0,2,475,8,0.53,52.24,9
3147,12,14,14.7,2,10.2,30,4.3,25.1,0,4,890,10,0.9,159.75,1
3148,8,5,14.9,2,11.3,18,3.3,44.8,1,3,970,7,1.4,188.84,10
3149,16,14,14.9,2,10.5,18,3.9,26.6,3,2,998,7,4.54,582.82,10
3150,12,4,15.8,6,16.4,30,3.7,52.3,0,2,860,7,0.89,60.16,3
3151,21,2,16.2,0,13.3,27,4.3,42.6,3,2,505,8,1.35,145.71,11
3152,16,1,16.2,3,9.4,23,3.8,37.4,0,3,939,10,1.17,113.53,14
3154,19,7,15.9,1,13.3,19,3.6,42,0,3,484,9,2.43,254.7,13
3155,6,3,16.1,4,11.8,17,3.1,32.8,0,2,789,7,1.12,62.73,15
3156,13,10,15.9,2,14,21,3.9,28.9,1,3,645,7,3.41,249.09,8
3161,19,14,14.8,1,15.1,25,3.7,26.6,0,2,918,7,2.17,180.86,5
3162,7,7,15.4,0,13.4,22,3.7,50.9,0,3,603,9,0.46,60.35,15
3163,24,11,15.3,1,12.1,18,4.1,30.5,0,3,667,7,1.86,174.29,9
3164,2,5,15.7,0,16.3,28,3.8,23.5,1,3,473,9,1.94,161.44,14
3165,21,10,16.2,1,11.5,26,4,35.8,5,2,533,8,5.16,686.85,8
3166,16,13,15.4,3,12.8,22,3.7,32.5,0,4,874,9,2.32,124.91,1
3168,3,4,15.5,3,11.4,19,3.7,33.5,26,3,602,8,4.58,54.05,3
3169,14,11,16,1,10.1,15,3.7,35.7,0,3,579,7,1.54,202.69,1
3170,13,1,17.2,1,15.3,21,4,37,1,2,634,9,4.06,216.6,3
3171,8,5,15.7,0,15.2,22,3.7,38.3,28,1,1037,7,3.95,140.51,8
3172,5,11,16.1,2,10.8,20,3.7,39.9,110,3,379,8,0.39,53.1,15
3174,5,2,15.7,4,10.4,23,4.1,35.5,1,3,926,10,2.35,216.61,15
3176,17,11,16.1,2,10.6,29,3.7,37.4,42,3,959,9,1.13,174.43,9
3177,11,11,16,2,12.9,18,3.9,22.5,2,3,912,8,2.73,384.97,4
3178,14,3,15.9,3,13.8,18,3.6,40.2,0,2,1209,8,0.41,51.16,15
3179,24,7,15.5,0,10.3,21,3.8,29,5,3,768,7,4.04,425.34,13
3180,13,14,14.3,0,9.7,17,4,43.3,0,2,617,8,1.26,64.02,5
3181,13,14,15.2,0,13.3,15,3.6,28,0,3,670,10,0.67,60.13,9
3182,2,2,17,0,11.4,18,3.6,27.1,0,3,823,10,2.09,161.03,14
3183,12,4,16.3,6,15.1,24,3.8,29.2,1,4,419,11,2.36,236.35,6
3185,7,7,15.1,2,10.1,30,3.7,41.9,1,4,585,10,4.1,401.31,15
3186,12,5,15.7,4,11.5,29,3.8,22.8,1,2,872,7,4.14,282.34,3
3187,19,7,16.5,1,13.7,22,3.9,39.5,0,2,1494,6,0.66,31.75,13
3188,16,13,15.4,1,7.7,23,4,20.6,0,3,715,8,1.29,134.31,6
3190,2,3,17.1,0,14.7,28,3.6,40.1,0,4,955,11,0.62,86.13,9
3191,24,13,15.3,4,11.5,21,3.6,41.1,2,3,331,8,2.09,264.18,9
3192,12,9,15.6,2,12.3,24,3.7,34.2,0,3,328,9,0.72,51.2,6
3194,2,2,17.6,0,16.1,20,3.4,40.5,0,3,481,9,0.55,60.7,9
3195,13,13,15.1,0,11,27,3.8,28,1,2,449,8,4.41,350.75,5
3196,9,9,15.9,0,13.5,14,3.9,25.4,0,3,738,8,0.96,350.23,12
3197,16,13,16.2,5,11.2,33,4,28.1,0,4,894,11,1.74,131.99,1
3198,14,3,15.8,3,8.6,19,3.5,27.1,66,2,761,8,2.78,223.99,9
3200,16,5,15.8,1,14.7,26,3.7,27.9,6,2,1105,8,4.62,642.85,1
3201,16,13,16.7,4,15.6,26,3.7,42.5,1,3,482,9,2.52,258.97,10
3202,16,7,15.4,0,14.6,14,3.6,15.9,5,3,862,9,8.59,1019.34,10
3203,2,1,16.2,1,15.5,20,3.6,24.1,5,4,975,10,1.15,104.94,15
3204,2,13,16.3,5,12.5,25,3.8,39.2,0,3,469,11,1.63,205.24,9
3206,7,2,15.6,6,11,26,3.8,36.1,0,2,729,8,1.2,24.33,11
3207,21,5,15.6,0,12.9,25,4,33.7,2,2,603,7,2.7,195.73,10
3208,16,13,15.8,4,13.6,28,3.8,26,0,3,758,8,1.37,106.32,10
3209,11,5,15.4,0,12.6,21,4.1,41.5,0,2,605,7,3.17,358,4
3211,13,11,16,0,14.6,25,3.9,30.1,21,3,1050,10,1.34,152.43,5
3212,23,13,15.8,5,11.8,28,4,24.6,7,4,387,10,3.55,355.55,7
3213,21,3,16,0,13.6,12,3.9,32.8,1,3,295,10,1.07,77.65,15
3215,16,5,15.6,1,13.8,18,3.8,30.5,1,3,634,8,1.14,255.54,14
3216,7,2,15.5,4,12.5,19,3.3,46,0,3,301,8,0.67,64.71,11
3218,16,4,14.6,1,11,24,3.8,41.6,24,3,393,7,1.58,180.64,6
3219,13,4,16.6,3,14.1,21,3.7,48.7,0,4,840,11,0.43,31.13,5
3220,24,3,16.1,4,12.9,21,3.8,38.1,66,3,661,10,2.15,190.67,13
3221,14,13,15.8,4,13,25,3.7,44.2,24,4,932,10,4.09,432.59,15
3222,12,5,15.5,0,13.8,22,4,25,20,2,1222,7,6.9,848.38,10
3224,12,1,15.7,4,12,25,3.7,38.8,23,2,726,6,1.98,141.99,2
3225,4,11,16.6,1,11.3,24,3.9,35.1,1,3,413,7,2.29,238.18,13
3226,21,6,15.8,4,12.2,20,3.7,31.2,2,3,751,10,3.2,176.41,6
3227,12,13,16.1,4,11.2,27,3.6,30.7,1,4,349,11,3.53,430.21,1
3228,5,13,16.6,6,13.9,22,3.7,39.6,0,4,412,11,0.15,11.43,10
3229,16,14,14.9,1,12.5,18,3.9,39.2,0,2,306,7,2.48,209.33,6
3231,14,7,16.2,3,14.9,27,3.1,23.7,0,2,264,7,2.21,220.55,15
3232,20,3,14.7,2,12.6,20,3.7,30.5,0,2,415,6,0.25,15.29,13
3233,2,11,15.6,1,12.8,20,3.8,32.8,2,3,842,8,2.27,225.21,15
3234,16,8,15.6,3,6.3,24,3.7,32.6,0,3,1174,8,1.49,173.38,14
3235,23,5,15,3,11.2,24,3.9,30.4,0,4,512,10,0.34,35.02,11
3236,24,3,16.1,0,8.9,14,3.7,26.2,98,3,778,8,3.3,195.85,13
3237,24,13,15.1,4,12,22,3.5,32.4,1,2,846,7,1.06,73.44,13
3238,16,13,16.7,2,12.4,19,3.7,39.2,0,3,568,9,0.57,59.36,10
3240,2,13,16,3,12.3,23,3.6,32,0,3,388,10,2.16,238.14,9
3242,2,14,14.9,2,10.8,25,3.8,48.3,0,3,951,10,1.12,78.74,14
3243,14,2,15.8,2,15.6,19,3.8,40.6,0,2,780,7,0.47,47.69,11
3244,2,14,15.6,3,12.1,18,3.7,40.5,0,4,770,10,1.39,50.75,1
3245,16,4,15,2,11,23,3.6,39,0,2,962,8,2.98,158.86,3
3246,24,14,16.3,3,12.4,19,3.7,42.5,0,4,1145,10,0.97,56.24,13
3247,19,4,16.6,3,15.3,25,3.5,43.9,0,4,569,11,1.12,49.15,5
3248,24,14,16.2,3,9.6,26,3.9,25.5,0,3,372,7,2.01,163.61,9
3250,2,4,15.2,0,9.5,14,3.7,33.5,0,3,879,8,0.53,21.57,14
3252,16,14,16,1,10.1,19,4,44,0,3,755,8,1.28,192.49,1
3253,21,3,16,2,14.4,25,3.4,50.1,1,3,585,10,0.6,58.27,11
3254,21,5,17.2,5,14.9,26,3.9,24.8,2,2,903,6,9.44,925.17,8
3256,7,7,15,3,13.2,20,4.2,41.9,0,2,830,8,1.35,128.75,11
3257,2,13,15.3,4,11.3,25,4.1,41.4,30,3,647,7,1.81,237.79,15
3258,16,4,15.5,0,12.4,22,3.5,24.3,40,3,940,8,4.86,584.29,14
3259,23,13,15.6,0,12.9,18,3.8,30.3,107,2,778,8,3.99,382.29,7
3260,24,3,16.2,3,13.1,29,4,30.1,0,2,986,6,0.13,9.75,7
3262,24,5,15.8,4,11.6,26,4,36.7,1,1,707,7,2.69,215.43,13
3264,5,13,16.4,5,14.6,28,3.9,38.1,0,4,711,11,2.6,186.37,15
3266,19,14,15.8,2,14.4,21,4,25.9,0,4,807,10,0.61,58.49,13
3267,21,3,16.2,3,10.9,16,4.1,38.5,0,3,472,10,0.47,30.6,10
3268,16,4,15,2,10.6,21,3.8,22.3,1,3,1164,10,3.59,324.81,12
3270,7,13,16.2,4,14.6,23,3.7,30.9,11,4,548,11,3.54,373.31,11
3271,16,8,16.4,0,16.6,21,3.9,37.8,1,3,1019,9,3.54,501.67,3
3272,24,13,16.3,5,8.9,27,4.1,32,0,3,1130,11,1.46,109.54,13
3273,16,8,15.9,0,12.3,17,3.8,28.3,1,2,731,8,0.85,567.68,12
3275,23,13,15.2,5,11.6,17,4,31,0,3,1050,8,2.22,158.33,7
3277,8,13,15.5,3,13,27,3.5,48.2,5,3,566,8,3.18,272.51,10
3278,4,14,15.7,1,14.7,23,4.1,50,1,3,592,8,3.2,276.05,13
3279,12,8,16,2,13.5,20,4.1,44,1,2,179,7,1.82,246.92,5
3280,12,11,17,3,15.4,22,3.6,29.9,0,4,775,11,0.92,101.74,1
3281,16,4,14.9,0,11.2,20,4,29.6,2,3,631,8,2.24,257.87,12
3282,14,5,16.5,4,13.6,25,3.8,43.3,2,4,739,11,5.14,407.22,9
3283,16,4,15.1,0,13.2,16,3.6,31.7,1,4,656,9,2.57,287.13,1
3284,5,5,16.6,4,12.5,28,3.9,36.8,11,4,1268,11,1.25,222.14,10
3285,2,7,14.9,1,11.4,26,3.8,41.2,1,3,515,8,3.25,423.59,15
3289,21,14,15.8,3,11.7,24,4.1,34,4,2,421,7,2.35,244.2,8
3290,8,7,16.4,4,10.3,23,3.6,28.9,0,2,836,9,0.29,20.63,10
3291,23,13,15.6,5,10.5,30,3.8,20.6,0,3,1010,7,0.75,43.81,7
3294,11,5,17.1,5,12.6,24,3.9,35.5,1,2,524,6,1.34,543.12,4
3295,16,9,16.1,2,11.1,22,3.9,32.2,48,3,1261,10,7.35,40.55,12
3296,2,14,16.2,2,10.8,26,4,37.6,0,1,676,6,0.13,18.15,1
3297,14,14,15.4,3,14.8,23,3.2,32.2,51,3,406,7,2.75,309.75,11
3298,14,11,15.4,1,9.9,19,3.7,38,0,2,617,6,1.18,153.36,11
3299,16,1,15.5,4,10.2,24,3.8,19.3,0,3,1058,7,0.8,93.53,14
3300,12,14,15.8,3,10.3,22,3.8,40.3,0,2,451,7,0.36,60.43,9
3302,16,3,16.6,1,14.9,22,3.9,29.2,0,2,772,7,0.91,100.7,10
3303,16,14,16.5,1,11.3,20,3.7,37,40,3,918,7,0.42,46.32,6
3304,16,8,16.2,1,12.1,20,3.4,26.9,25,2,429,7,5.99,884.64,14
3305,23,13,15.9,2,10.9,20,3.7,31.7,3,3,500,10,6.08,485.89,10
3307,5,13,17,1,13.9,29,3.9,31.9,1,3,411,9,3.11,376.8,15
3309,16,4,15.1,3,10.7,21,3.5,23.5,2,3,255,10,6.09,526.87,6
3310,16,4,15.9,4,13.2,27,3.9,45.1,11,3,1189,7,2.43,383.36,1
3311,18,13,16.3,2,12,28,3.8,36.3,1,4,704,11,3.07,217.45,10
3312,21,7,15.2,4,10.4,23,3.8,28.4,0,3,772,8,1.12,99.91,8
3313,21,13,15.5,4,10.8,22,3.7,33.5,0,3,899,7,0.34,38.41,8
3314,13,13,14.9,4,10.1,21,4.2,26.7,2,2,451,7,2.22,206.91,3
3315,13,4,16.1,1,10,20,3.4,35.9,1,3,568,7,2.27,135.95,7
3316,16,6,15.4,3,9,18,3.7,29.4,2,3,711,9,5.77,395.77,1
3317,21,13,16.5,3,9.8,24,3.9,33.7,4,3,550,11,2.87,325.77,11
3318,11,2,17.2,5,13,25,3.7,52.2,1,4,706,11,2.54,142.79,4
3319,16,3,16.2,3,12.6,20,3.8,46.6,0,3,971,10,2.49,92.12,10
3321,14,14,15.8,3,13.7,17,4,33.8,1,2,515,8,0.96,100.63,9
3322,13,14,15.2,3,12.9,26,3.1,38.1,38,3,610,10,4.78,410.5,5
3323,16,11,16.6,2,15.4,27,3.8,34.5,5,3,436,10,0.7,136.3,12
3324,2,14,16.3,1,15.2,18,3.9,31.8,0,4,362,10,1.04,143.66,15
3328,24,13,15.2,2,11.4,22,4.1,53,9,2,716,8,0.3,273.51,13
3329,16,7,14.8,1,9.7,13,3.8,31.1,0,2,142,7,0.99,104.11,12
3330,5,13,16.3,1,11.6,22,3.8,34.5,1,3,796,9,4.66,451.72,10
3331,16,14,15.7,2,10.1,18,4,49.7,0,3,467,9,1.54,119.06,10
3332,2,2,16.2,0,13.7,15,3.6,34,37,3,930,8,4.52,561.78,9
3333,24,14,14.9,2,10.4,18,3.7,43.7,1,3,629,10,2.54,193.75,9
3334,16,13,15.7,4,14.4,25,3.9,29.8,25,3,693,10,1.61,144.74,10
3336,23,13,15.1,4,10.8,24,3.6,42.6,0,2,860,8,2.78,185.55,7
3337,5,13,15.4,2,8.9,22,3.9,17.1,32,3,441,10,6.24,560,10
3338,7,5,16.6,0,15.4,27,3.6,43.5,0,4,281,11,0.13,7.37,4
3339,11,2,16.9,1,16.4,29,3.8,29.3,32,3,637,10,9.22,479.07,4
3340,17,11,15.9,1,13.7,21,3.9,38,67,3,967,9,2.81,184.38,9
3341,24,13,16.3,5,10.2,19,3.8,40.7,1,4,609,11,0.86,86.92,13
3342,5,1,16.2,4,11.9,22,3.6,45.1,0,3,584,11,3.14,145.61,8
3344,14,5,15.8,3,13,19,3.7,34.7,0,3,1104,9,2.37,275.94,11
3345,14,5,15.4,1,13,20,3.9,20.2,2,3,1104,8,4.21,468.1,7
3346,2,4,15.7,2,12.1,22,3.9,39.8,0,2,1185,9,0.39,11.7,9
3347,16,5,15.8,4,16.4,23,3.6,27.5,83,2,536,7,7.98,609.56,1
3348,23,2,15.6,6,12.7,23,4,50.2,0,4,470,10,0.83,60.36,7
3349,16,7,16.2,1,13.2,22,3.9,33.6,0,3,1042,10,2.2,255.47,10
3350,23,5,16.1,4,10.2,24,3.5,46.4,0,3,761,8,0.76,71.82,10
3352,11,7,16.2,1,13.3,25,3.8,32.4,1,2,669,7,5.44,572.01,4
3353,16,4,15.3,2,12.1,21,3.9,49.1,0,3,372,7,0.46,58.27,12
3355,10,4,15.7,1,14.4,25,4,29.5,11,3,856,9,8.31,646.44,3
3358,8,13,16.1,4,12.2,23,3.9,34.9,1,3,632,9,2.14,173.98,10
3359,24,14,15.1,2,9.3,15,3.9,44.1,0,3,536,8,0.61,58.67,13
3360,4,6,16.2,2,16.2,15,3.7,44.2,0,4,1287,10,0.4,28.02,13
3361,11,2,17,2,18.1,28,3.9,39.3,1,4,984,11,1.08,45.47,4
3362,2,5,16,4,7.5,19,3.9,30.5,0,4,679,11,1.5,127.15,15
3363,7,11,16,2,13.5,26,4,42.3,0,3,1392,8,0.41,54.75,11
3368,16,5,15.8,0,8.1,19,3.8,36.1,0,3,794,9,0.46,141.31,3
3369,16,7,15.1,1,9.9,18,3.7,26.6,80,4,712,8,3.32,399.61,3
3373,16,14,15.1,2,9.9,23,3.6,36.8,54,3,344,7,3.2,418.75,1
3374,24,2,16,0,13.5,28,3.6,23.4,0,3,765,10,0.22,41,11
3375,24,3,17.1,0,15.3,20,3.5,36.9,0,2,930,6,0.99,100.54,13
3376,2,13,15.9,7,13.5,31,3.7,38.5,0,4,969,11,2.89,277.02,9
3378,16,1,15.2,0,9.2,10,3.9,37.9,0,3,690,8,0.14,61.56,3
3380,21,14,15.1,3,10.8,24,3.5,44.3,111,3,818,9,6.21,774.07,4
3381,16,2,17.1,4,9.7,18,3.8,35.1,0,4,592,11,0.46,21.55,10
3383,19,7,15.9,4,11.2,22,3.7,26.5,24,4,938,10,1.53,131.04,5
3385,11,5,15.6,1,9.6,19,3.5,26.3,1,3,1116,7,6.15,422.11,4
3386,2,11,15.6,1,12,18,3.7,36.4,24,3,448,7,5.86,655.12,14
3387,19,11,16,1,13.6,24,3.3,35.5,1,4,332,9,1.09,80.54,9
3388,21,13,16.2,3,11.9,21,3.6,31.2,71,2,794,9,4.13,378.6,11
3390,3,13,16.3,5,13.9,27,3.8,30.5,4,3,939,9,2.89,236.01,13
3391,16,5,15.5,1,7.5,15,4,28.3,2,3,947,10,5.6,672.1,4
3392,10,14,15.7,2,11.9,16,3.7,32.3,8,3,776,7,6.42,802.26,3
3393,7,2,15.3,0,8.5,18,3.4,42.8,0,4,589,9,0.55,44.65,15
3394,7,7,15,1,8.8,20,3.7,38.9,0,3,709,8,0.38,36.61,15
3395,16,5,16.8,2,11.5,30,3.7,24,1,2,1257,6,1.89,282.24,10
3396,12,5,16.8,1,11.9,21,3.4,28.2,1,2,841,6,2.29,249.47,14
3397,16,8,16.7,2,15.2,17,3.9,34.1,17,3,414,9,2.68,253.74,14
3399,16,9,15.8,2,10.7,17,4.2,37.4,1,2,455,7,4.98,585.06,12
3400,22,7,14.9,2,11.5,17,4,37.6,2,4,524,10,6.33,673.89,2
3401,19,7,14.8,1,10.4,24,3.9,25.6,1,4,595,10,4.29,263.53,5
3404,24,5,15,3,11.9,18,3.9,17.1,0,3,1068,7,1.26,85.35,9
3405,16,11,15.2,1,11.6,24,3.8,39.9,0,3,852,8,0.78,87.18,6
3407,7,7,15.4,3,11.9,29,3.6,37.4,19,1,530,6,3.76,297.24,15
3409,16,14,15.6,0,14.4,12,3.3,49,38,2,690,8,1.04,108.43,3
3410,21,2,18.2,4,15.3,17,4.1,38,1,2,1141,6,4.01,288.18,11
3412,10,5,16,4,10.1,22,3.8,37.5,1,2,1225,7,6.44,400.67,5
3413,19,14,14.8,4,12.2,24,4,18.5,0,3,376,8,1.2,38.59,13
3414,13,3,15.5,0,13.2,24,3.6,60,0,3,550,9,0.48,53.68,8
3415,5,7,15,0,12.5,29,3.7,33.8,0,3,582,8,0.45,39.63,15
3416,21,5,15.9,4,14.6,25,3.8,45.5,2,2,1211,7,6.83,451.58,8
3419,21,7,15.5,0,8.6,22,3.8,19.1,2,3,446,8,2.88,361.36,8
3423,21,4,15.8,3,13.2,21,4,36.4,0,4,775,10,1.88,160.92,12
3426,5,2,17,5,11.1,28,4,41.8,0,5,673,11,2.61,213.1,15
3429,21,11,16.4,2,11.1,25,3.6,28.8,0,3,977,9,1,116.11,8
3430,14,14,15.3,0,7.7,18,4.1,39.8,44,3,352,8,3.23,350.91,11
3432,12,5,16.4,0,11.8,22,3.8,31.4,1,3,291,7,3,285,2
3433,21,2,15.9,2,12.3,21,3.9,30.9,35,4,500,8,3.58,376.44,11
3434,2,7,15.7,0,9.4,19,4,30.2,1,4,564,9,2.69,279.1,10
3435,2,1,15.3,3,13,24,3.8,25.1,4,3,958,8,1.19,108.42,15
3436,24,3,16.7,1,12.7,23,3.6,29.4,0,3,344,9,0.17,45.57,13
3437,17,13,15.8,4,10.9,19,4,39.7,0,3,918,7,2.95,95.93,9
3439,12,4,15.1,2,9.8,23,3.5,21.4,32,3,922,8,3.75,405.4,9
3440,24,13,16.2,3,8.7,26,3.4,38.2,0,2,504,7,1.09,32.04,13
3441,21,13,16.2,4,11.2,16,3.7,43,0,4,525,11,0.21,21.28,8
3442,2,13,16.1,4,15.5,28,4,33.1,1,3,997,7,3.27,324.12,1
3443,20,3,17.7,5,16.7,22,4,31.2,0,4,787,11,0.7,69.85,15
3444,12,4,15.1,3,12.1,21,2.8,30.6,98,3,810,8,1.66,135.69,6
3448,24,5,15.2,4,10.7,20,4,48.5,0,2,1015,7,1.86,86.64,13
3449,14,7,15.3,4,8.2,20,3.7,34.7,3,2,766,7,5.72,360.33,11
3450,13,11,16,0,9.6,27,3.7,30.4,0,3,657,10,1.04,48.29,10
3451,5,7,15.1,4,10.8,15,3.9,26.7,2,3,487,10,1.54,108.5,15
3452,16,5,15.2,4,11.4,14,3.9,51.5,0,2,416,7,0.4,20.48,10
3453,13,11,16.5,2,13,20,3.9,22.9,24,3,466,10,1.45,152.39,5
3454,12,5,15.9,0,14.3,20,3.9,46.1,0,3,520,9,0.94,80.9,6
3455,21,7,14.8,2,7.9,18,3.7,37.4,1,2,761,7,2.87,358.32,11
3456,2,14,14.8,4,11.5,19,3.9,29.5,0,3,645,7,0.75,46.46,15
3457,14,5,15.4,0,9.4,24,3.8,40.5,1,4,518,8,2.04,240.55,11
3460,16,7,16,0,13.6,19,3.9,34.4,0,2,573,7,1.83,260.04,6
3461,21,2,16.4,4,14.6,16,3.5,25.4,0,3,512,11,1.73,181.87,11
